ahe year bachelor female age
25.0549449921 2008 0 0 26
32.6923065186 2008 1 1 27
25 2008 1 1 31
13.6363639832 2008 0 0 29
21.6346149445 2008 1 1 28
26.4423084259 2008 1 0 34
7.2115383148 2008 0 0 33
20.6730766296 2008 0 1 33
13.9423074722 2008 1 1 30
8.653845787 2008 0 1 30
7.2115383148 2008 0 1 27
13.9423074722 2008 0 0 33
24.4755249023 2008 1 0 27
24.0384616852 2008 1 1 27
7.4519228935 2008 1 1 29
9.6153850555 2008 0 1 26
14.4230766296 2008 0 0 28
11.1188812256 2008 0 0 30
11.1784610748 2008 0 0 25
17.3076915741 2008 0 0 31
32.0512809753 2008 1 0 33
13.4615383148 2008 1 1 30
13.5576925278 2008 1 0 32
9.3406591415 2008 1 0 31
19.2307701111 2008 1 0 28
11.5384616852 2008 0 0 26
14.4230766296 2008 0 0 31
17.3076915741 2008 1 0 29
15 2008 1 0 27
9.1715974808 2008 1 0 33
13.4615383148 2008 0 0 28
20.1252231598 2008 1 1 30
18.1490383148 2008 0 0 29
24.5192298889 2008 0 0 32
15 2008 0 0 33
11.6396760941 2008 0 0 31
11.133603096 2008 1 1 30
11.764705658 2008 1 1 31
5.7692308426 2008 0 1 28
12.0192308426 2008 0 0 25
15.1442308426 2008 0 0 33
2.4038462639 2008 0 0 31
9 2008 0 1 29
18.2692298889 2008 1 1 32
17.3076915741 2008 1 0 32
15.3846149445 2008 1 1 28
7.2115383148 2008 0 0 27
5.7692308426 2008 0 0 27
6 2008 0 0 30
5.7692308426 2008 0 0 27
12.0192308426 2008 0 0 31
4.4378700256 2008 0 1 32
11.5384616852 2008 0 0 34
15.1821861267 2008 0 1 30
11.0946741104 2008 0 0 31
26.0683765411 2008 0 0 31
17.0454540253 2008 1 1 27
7.6530613899 2008 0 0 29
19.2307701111 2008 0 1 34
11.5384616852 2008 0 1 34
26.4957256317 2008 0 0 30
12.5 2008 0 0 32
8.653845787 2008 1 1 26
13.7179489136 2008 1 0 32
17.3076915741 2008 1 1 30
9.4230766296 2008 1 1 26
8.653845787 2008 0 0 30
17.3076915741 2008 0 0 34
12.9807691574 2008 0 1 34
9.5884618759 2008 1 1 28
4.3956046104 2008 0 1 34
14.6153850555 2008 1 1 29
9.6153850555 2008 0 1 31
17.3086547852 2008 0 0 26
12.0192308426 2008 1 0 28
10.7692308426 2008 1 1 31
24.0384616852 2008 0 1 31
16.8269233704 2008 0 1 34
10.683760643 2008 1 1 27
12.5 2008 0 0 30
17.7884616852 2008 0 0 34
42.735042572 2008 1 0 32
48.0769233704 2008 1 0 32
17.3076915741 2008 1 1 33
29.8076915741 2008 0 0 28
31.2442302704 2008 1 0 34
15.3846149445 2008 0 0 30
12.5874128342 2008 1 1 26
8.2417583466 2008 0 1 27
16.0256404877 2008 1 0 25
10 2008 1 1 25
18.0288467407 2008 1 0 25
13.4615383148 2008 1 0 26
9.6269226074 2008 0 1 28
12.0192308426 2008 0 0 31
10.5807695389 2008 0 0 25
12.0192308426 2008 0 1 32
22.267206192 2008 1 1 26
22.4358978271 2008 1 1 25
11.428571701 2008 0 0 25
12.5 2008 0 1 34
16.4165096283 2008 0 0 30
13.4615383148 2008 0 0 29
6 2008 0 1 33
7.1153845787 2008 0 0 27
8.928571701 2008 1 1 26
11.6279067993 2008 0 0 30
13.7362632751 2008 0 1 27
14.4230766296 2008 1 0 27
14.4230766296 2008 1 1 31
10.3550300598 2008 1 0 29
19.2307701111 2008 1 1 25
17.6282043457 2008 0 0 25
7.2115383148 2008 0 0 25
12.9807691574 2008 0 0 33
11.2980766296 2008 0 1 31
16.0256404877 2008 0 0 25
21.9017086029 2008 1 1 25
16.8264427185 2008 1 1 25
11.7521371841 2008 0 1 25
17.7884616852 2008 0 0 30
11.5384616852 2008 1 1 29
22.3562507629 2008 1 0 34
24.5192298889 2008 1 1 30
28.8461532593 2008 0 0 30
7.6923074722 2008 1 1 25
9.3681316376 2008 0 1 29
23.5576915741 2008 1 0 31
12.9807691574 2008 1 0 27
23.0769233704 2008 0 0 33
8.4134616852 2008 0 0 31
13.4615383148 2008 0 0 27
29.8076915741 2008 1 0 25
29.8076915741 2008 1 0 29
24.7252750397 2008 1 1 27
14.7435894012 2008 0 0 26
23.5576915741 2008 1 1 28
15.8653850555 2008 0 0 34
36.0576934814 2008 0 0 33
23.5576915741 2008 1 1 28
20 2008 0 1 27
14.4230766296 2008 0 0 30
9.6153850555 2008 0 1 29
47.1153831482 2008 0 0 31
28.1339035034 2008 0 0 25
16.8269233704 2008 0 1 33
8.1730766296 2008 0 1 27
13.9423074722 2008 1 1 30
21.6346149445 2008 1 0 32
25 2008 1 0 33
21.9780216217 2008 1 1 29
14.6153850555 2008 1 1 26
12.5 2008 0 0 32
18.2692298889 2008 0 0 31
28.8461532593 2008 0 0 31
13.0769233704 2008 0 0 28
11.9047622681 2008 0 0 32
13.221154213 2008 0 0 25
14.7058820724 2008 0 0 30
17.0192298889 2008 1 1 29
17.5824184418 2008 1 1 27
21.6346149445 2008 1 1 28
23.8095245361 2008 0 0 29
19.2307701111 2008 1 0 32
3.8461537361 2008 1 1 30
11.5384616852 2008 1 1 34
32.9670333862 2008 0 0 31
12.0192308426 2008 1 1 25
12.5 2008 0 0 26
10.5769233704 2008 1 1 31
11.6185894012 2008 0 0 33
11.5 2008 1 1 25
6.7307691574 2008 0 0 27
8.653845787 2008 1 0 27
12.5 2008 1 1 25
10.5769233704 2008 1 1 29
10.5769233704 2008 0 1 29
14.4230766296 2008 0 0 25
15.625 2008 1 1 30
15.3846149445 2008 0 0 31
24.7252750397 2008 0 0 30
15.1041669846 2008 1 0 25
18.8888893127 2008 1 0 31
20.8333339691 2008 0 0 26
24.65483284 2008 1 1 33
9.3406591415 2008 0 1 28
13.9423074722 2008 0 0 34
22.6442298889 2008 0 1 30
7.2115383148 2008 0 0 29
12.5 2008 0 0 32
7.3846154213 2008 0 0 28
24.0384616852 2008 1 0 31
21.1538467407 2008 1 1 34
9.6153850555 2008 1 1 26
11.0576925278 2008 0 1 26
10.5769233704 2008 0 0 26
9.1093120575 2008 0 1 34
10.0009613037 2008 0 0 28
25 2008 1 0 32
21.6346149445 2008 0 0 30
12.9807691574 2008 1 0 31
26.4423084259 2008 1 1 31
17.3076915741 2008 1 1 30
15.3846149445 2008 1 1 26
14.823718071 2008 0 0 29
36.5384597778 2008 1 0 33
24.0384616852 2008 1 0 33
27.2435894012 2008 1 0 31
14.9572649002 2008 1 1 31
9.7435894012 2008 0 1 30
23.5576915741 2008 1 0 30
31.25 2008 1 0 32
12.0192308426 2008 0 0 34
20.1923084259 2008 0 0 34
18.2692298889 2008 0 0 31
16.8269233704 2008 1 1 32
6.0576925278 2008 0 1 31
14.4230766296 2008 0 0 32
17.0673084259 2008 1 1 27
9.2307691574 2008 0 0 30
18.3150177002 2008 1 0 31
11.25 2008 1 1 29
9.6153850555 2008 0 1 30
13.9423074722 2008 0 0 33
38.4615402222 2008 1 0 31
22.1893482208 2008 1 0 30
25.6410255432 2008 1 1 28
23.0769233704 2008 1 1 31
25.9615383148 2008 1 0 31
18.2692298889 2008 1 1 28
19.2307701111 2008 0 0 32
27.8846149445 2008 0 0 26
23.0769233704 2008 1 1 26
28.8461532593 2008 1 1 31
12.9807691574 2008 0 1 30
9.6153850555 2008 0 1 30
41.3461532593 2008 1 1 33
7.2115383148 2008 0 1 34
28.8461532593 2008 1 0 31
15 2008 1 1 30
15.297203064 2008 0 0 29
7.7962579727 2008 0 1 28
11.2179489136 2008 0 0 29
12.0192308426 2008 0 1 28
14.4230766296 2008 0 1 25
48.0769233704 2008 1 0 30
17.3076915741 2008 0 0 28
30.9065933228 2008 1 0 31
16.3461532593 2008 1 1 31
17.0940170288 2008 0 1 26
21.367521286 2008 1 0 33
16.5 2008 0 0 32
29.8076915741 2008 1 0 27
24.0384616852 2008 1 0 31
42.735042572 2008 1 1 31
14.4230766296 2008 0 1 33
3.8461537361 2008 0 0 30
24.0384616852 2008 1 1 30
14.5833330154 2008 0 0 28
15.8653850555 2008 1 1 28
19.7115383148 2008 1 1 26
21.1538467407 2008 0 0 29
20.25 2008 1 1 34
38.4615402222 2008 1 0 26
17.3076915741 2008 1 0 25
23.0769233704 2008 1 1 27
10.8173074722 2008 0 0 33
12.0192308426 2008 0 0 32
10.683760643 2008 0 1 25
22.6923084259 2008 0 0 29
17.7884616852 2008 1 0 33
20.0320510864 2008 0 0 34
16.6666660309 2008 0 0 30
24.5187492371 2008 0 0 27
11.846154213 2008 0 0 28
15.3846149445 2008 0 0 33
35.7142868042 2008 0 1 31
8.653845787 2008 0 1 26
16.8269233704 2008 1 1 34
11.5384616852 2008 0 0 26
13.4615383148 2008 1 1 32
12.1394233704 2008 1 1 25
25.4807701111 2008 0 0 29
11.0576925278 2008 1 1 30
38.4615402222 2008 1 0 30
9.6153850555 2008 0 1 32
16.8269233704 2008 1 0 28
75.9109344482 2008 1 0 29
26.4423084259 2008 1 0 31
15.2564105988 2008 1 0 27
12.2377624512 2008 1 1 28
28.8461532593 2008 1 0 32
17.7884616852 2008 1 1 27
26.8336315155 2008 1 0 32
15.9340658188 2008 1 1 25
20.1923084259 2008 1 0 26
18.8461532593 2008 1 0 27
23.0769233704 2008 1 0 34
6.5934066772 2008 0 1 25
34.6153831482 2008 1 0 32
48.0769233704 2008 1 0 34
27.7777786255 2008 0 0 30
6.9230771065 2008 1 1 28
34.6153831482 2008 1 0 34
12.5 2008 0 0 28
5.542986393 2008 1 1 25
12.8205127716 2008 0 0 33
13.9423074722 2008 1 0 32
16.8269233704 2008 0 0 29
11.0576925278 2008 1 1 30
15.3333330154 2008 1 1 32
7.1428570747 2008 1 1 25
9 2008 1 0 31
9.6153850555 2008 0 1 28
13.4615383148 2008 1 0 33
15.3846149445 2008 0 0 28
10.2564105988 2008 0 0 28
10.1923074722 2008 1 1 32
13.9423074722 2008 0 0 26
8.3916082382 2008 0 0 31
5.9615383148 2008 0 1 29
9.6153850555 2008 1 1 28
12.0879125595 2008 1 1 33
11.9230766296 2008 1 1 25
12.0192308426 2008 0 0 27
19.3877544403 2008 1 1 28
13.4615383148 2008 1 1 26
8.653845787 2008 1 1 26
29.9145298004 2008 1 0 31
15.8653850555 2008 1 1 28
17.7884616852 2008 1 0 29
14.1826925278 2008 1 1 26
10.096154213 2008 0 1 34
12.5 2008 1 0 26
18.8034191132 2008 0 0 26
9.2307691574 2008 1 1 25
15.3846149445 2008 0 0 29
12.5 2008 1 0 28
13.4615383148 2008 0 1 32
10.096154213 2008 0 1 30
17.4825172424 2008 0 1 26
20.3333339691 2008 1 1 33
6.9230771065 2008 1 0 30
5 2008 1 1 30
14.4230766296 2008 0 1 28
18.0128211975 2008 0 0 25
15.3846149445 2008 1 1 26
17.3076915741 2008 1 1 31
24.0384616852 2008 1 1 34
31.7692298889 2008 0 0 30
49.5238113403 2008 0 0 28
24.0384616852 2008 0 0 31
19.2307701111 2008 1 1 33
25.6944446564 2008 1 0 26
21.1538467407 2008 1 1 27
23.0769233704 2008 0 0 28
21.1538467407 2008 0 1 25
12.8205127716 2008 0 1 29
12.9437866211 2008 0 0 32
7.0850200653 2008 0 1 32
12.5 2008 0 1 26
35.5769233704 2008 1 0 33
8 2008 0 0 26
9.3417577744 2008 0 0 27
10.9265737534 2008 0 1 26
26.4423084259 2008 1 0 31
11.5384616852 2008 0 0 32
39.9038467407 2008 1 0 31
24.3038463593 2008 0 0 34
11.5384616852 2008 0 0 33
21.1538467407 2008 1 1 26
21.6346149445 2008 0 1 31
28.8461532593 2008 1 1 34
19.2307701111 2008 0 1 29
31.25 2008 0 0 32
32.3886642456 2008 0 0 33
42.7884597778 2008 0 0 29
49.0384597778 2008 1 1 33
9.1093120575 2008 0 1 25
17.5824184418 2008 0 0 31
13 2008 0 1 25
25.4807701111 2008 1 0 27
18.7509613037 2008 1 1 25
18.2692298889 2008 0 0 29
14.9572649002 2008 1 1 29
43.75 2008 0 0 33
21.6346149445 2008 0 0 33
13.1868133545 2008 0 1 25
14.9048080444 2008 0 0 30
13.2307691574 2008 0 0 25
11.6396760941 2008 1 1 30
28.8461532593 2008 1 0 33
10.5769233704 2008 0 0 25
10.096154213 2008 0 1 29
38.1134605408 2008 1 0 34
34.631729126 2008 0 0 34
17.7884616852 2008 0 1 33
22.5 2008 1 1 28
15.3846149445 2008 0 1 27
28.8461532593 2008 1 0 28
19.2307701111 2008 1 0 28
19.2307701111 2008 0 0 33
15.836057663 2008 0 1 33
53.8461532593 2008 1 1 33
23.0769233704 2008 1 1 32
21.761133194 2008 1 0 32
17.7125511169 2008 1 1 32
9.6153850555 2008 0 1 29
22.1153850555 2008 1 0 29
15.6039505005 2008 1 1 26
6.25 2008 0 0 25
6.8376069069 2008 0 0 33
24.0384616852 2008 1 0 31
11.5384616852 2008 0 0 27
12.5 2008 0 0 30
18.218624115 2008 1 0 34
9.6153850555 2008 0 1 28
11.5384616852 2008 0 0 29
18.4911251068 2008 0 1 29
11.5384616852 2008 1 1 28
21.367521286 2008 1 0 33
18.1118888855 2008 1 1 25
13.9860143661 2008 1 0 29
14.4230766296 2008 1 1 29
7.2115383148 2008 0 0 27
21.6346149445 2008 1 0 34
24.0384616852 2008 1 1 26
21.6346149445 2008 1 1 30
43.1623916626 2008 1 0 31
17.3076915741 2008 0 0 28
21.6346149445 2008 1 1 27
15.3846149445 2008 1 1 33
10.096154213 2008 0 0 34
5.7692308426 2008 0 1 31
42.3076934814 2008 1 0 29
20.5128211975 2008 1 1 34
15.3846149445 2008 0 1 33
36.5384597778 2008 0 1 31
16.3461532593 2008 1 0 30
19.2307701111 2008 1 1 29
30.7692298889 2008 1 1 29
10.5769233704 2008 0 1 25
14.4230766296 2008 0 1 31
14.4230766296 2008 1 1 31
11.0576925278 2008 0 1 31
14.9572649002 2008 0 0 29
16.3461532593 2008 0 0 32
12.0192308426 2008 0 0 30
26.6826915741 2008 0 0 32
30.2884616852 2008 1 1 25
19.2307701111 2008 0 0 28
57.6923065186 2008 1 1 31
14.4230766296 2008 1 1 25
11.1000003815 2008 0 0 28
16.347114563 2008 1 0 26
20.6043949127 2008 1 1 27
16.4835166931 2008 0 0 32
10.5769233704 2008 0 0 31
37.6923065186 2008 1 0 30
21.367521286 2008 1 1 28
13.4615383148 2008 0 0 33
4.9038462639 2008 0 1 29
5.7692308426 2008 0 0 31
25 2008 0 0 27
5.4945054054 2008 0 1 26
19.2307701111 2008 0 1 26
24.0384616852 2008 0 1 28
20.5128211975 2008 0 0 30
38.4615402222 2008 1 0 34
8 2008 0 0 26
3.8461537361 2008 1 0 34
21.6346149445 2008 1 1 30
7.6923074722 2008 0 1 29
30.2884616852 2008 1 1 33
16.9230766296 2008 1 1 27
35.7692298889 2008 1 0 26
10 2008 1 0 34
7.2115383148 2008 0 1 31
9.6153850555 2008 0 1 31
21.6346149445 2008 0 0 28
19.2307701111 2008 0 0 27
32.0512809753 2008 1 0 34
49.0384597778 2008 1 0 32
54.6153831482 2008 1 1 34
14.316239357 2008 1 1 25
16.3461532593 2008 1 1 27
19.2307701111 2008 0 0 33
15.1821861267 2008 0 1 33
14.4230766296 2008 0 1 33
17.25 2008 0 1 31
16.3461532593 2008 1 0 28
13.846154213 2008 0 0 29
12.0192308426 2008 1 1 29
33.6538467407 2008 0 1 27
26.4423084259 2008 0 0 34
9.6153850555 2008 0 1 27
20.1923084259 2008 1 1 32
14.4230766296 2008 0 0 31
15.8115386963 2008 1 1 27
16.8269233704 2008 0 0 34
5.2884616852 2008 0 1 28
23.0769233704 2008 0 0 25
13.846154213 2008 0 0 32
17.0940170288 2008 0 1 28
10.096154213 2008 1 0 29
12.0192308426 2008 0 1 29
16.8269233704 2008 1 0 33
29.4871788025 2008 0 0 33
2.7692308426 2008 0 1 34
10.2564105988 2008 0 1 33
10 2008 0 0 29
10.3846149445 2008 0 0 34
9.6153850555 2008 1 0 28
9.6153850555 2008 0 0 29
15.8653850555 2008 0 1 32
38.4615402222 2008 1 1 27
40.3846168518 2008 1 1 29
39.9038467407 2008 1 0 33
10.5769233704 2008 0 1 26
62.5 2008 1 0 33
13.4615383148 2008 1 1 29
24.2788467407 2008 1 1 30
35.1615371704 2008 0 0 34
36.0576934814 2008 1 1 27
20 2008 0 0 28
11.0576925278 2008 0 1 32
19.2307701111 2008 0 1 27
34.6153831482 2008 0 0 32
14.4230766296 2008 1 1 27
10.5769233704 2008 0 0 27
23.0769233704 2008 0 1 27
22.2115383148 2008 1 1 30
6.9444446564 2008 0 1 25
17.3086547852 2008 1 1 31
34.2307701111 2008 1 1 27
34.7222213745 2008 1 1 31
20.8333339691 2008 1 0 33
19.2307701111 2008 1 0 32
9.8752593994 2008 0 1 32
10.0732603073 2008 0 0 29
16.1943321228 2008 0 1 27
20.1923084259 2008 0 0 26
16.8269233704 2008 0 1 30
19.2307701111 2008 0 0 30
27.8846149445 2008 0 0 31
24.0384616852 2008 1 0 27
19.2307701111 2008 1 1 26
50.9615402222 2008 1 1 33
19.2307701111 2008 1 1 29
43.2692298889 2008 0 0 29
28.8461532593 2008 1 0 34
47.1153831482 2008 1 0 34
13.0218753815 2008 0 0 26
17.3076915741 2008 1 0 32
31.25 2008 1 1 25
38.4615402222 2008 1 0 27
14.4230766296 2008 0 1 29
16.8269233704 2008 1 1 26
16.8269233704 2008 1 1 28
16.8269233704 2008 0 0 27
12.0192308426 2008 0 0 31
15 2008 1 0 28
9.1346149445 2008 1 0 27
24.5192298889 2008 1 1 25
25 2008 1 0 26
15.2884616852 2008 1 1 25
22.7272720337 2008 1 1 31
18.2692298889 2008 1 0 29
21.6346149445 2008 0 1 27
38.4615402222 2008 0 0 34
15.7434406281 2008 1 1 28
42.3076934814 2008 1 0 28
27.8846149445 2008 1 1 27
42.735042572 2008 1 0 30
40.8653831482 2008 1 0 31
19.2307701111 2008 0 0 32
24.0384616852 2008 0 0 32
32.0512809753 2008 0 1 28
19.2307701111 2008 0 0 33
20.1923084259 2008 1 1 32
24.0384616852 2008 0 0 34
5.7692308426 2008 0 0 32
7.2115383148 2008 0 0 31
16.8269233704 2008 0 1 30
21.1538467407 2008 0 0 31
35.5769233704 2008 0 1 26
25 2008 1 1 32
16.8269233704 2008 0 1 29
9.5182590485 2008 0 0 30
9.6153850555 2008 0 1 29
12.0192308426 2008 0 1 31
25.6410255432 2008 0 0 27
15 2008 0 0 26
21.9780216217 2008 0 1 33
7.2115383148 2008 0 0 34
8.6206893921 2008 0 1 26
18.6813182831 2008 1 0 30
16.0256404877 2008 1 0 27
9.3406591415 2008 0 1 32
7.172618866 2008 0 1 31
9.8901100159 2008 0 1 32
8.653845787 2008 0 1 32
19.6005916595 2008 1 0 28
12.0192308426 2008 0 0 26
11.5384616852 2008 0 0 31
19.2307701111 2008 1 1 26
26.4423084259 2008 0 0 25
13.7362632751 2008 0 1 25
17.0118350983 2008 1 1 32
39.4230766296 2008 1 0 31
9.6153850555 2008 0 1 32
15.3846149445 2008 0 1 27
23.5042743683 2008 1 1 31
16.272190094 2008 1 0 28
19.2307701111 2008 1 1 25
26.0411319733 2008 1 1 32
11.1028108597 2008 1 1 34
49.5192298889 2008 1 1 34
19 2008 0 0 34
27.985830307 2008 1 1 32
34.6153831482 2008 1 1 25
19.2307701111 2008 0 0 27
37.6923065186 2008 1 1 33
15.3846149445 2008 0 0 28
30.2884616852 2008 1 0 26
23.616733551 2008 1 0 27
24.0384616852 2008 1 1 27
10.5769233704 2008 0 1 31
14.424038887 2008 0 0 26
41.1538467407 2008 1 0 33
16.8269233704 2008 0 0 29
16.8269233704 2008 0 0 27
5.7692308426 2008 0 1 34
19.2307701111 2008 1 1 28
8.4615383148 2008 0 0 27
52.8846168518 2008 1 0 34
19.2307701111 2008 1 1 30
18.2692298889 2008 0 1 32
29.5857982635 2008 1 1 28
25.9615383148 2008 0 1 33
17.3076915741 2008 0 0 33
15.1041669846 2008 0 0 34
32.0512809753 2008 1 1 28
30.1282043457 2008 1 0 31
17.1328678131 2008 1 1 25
16.4835166931 2008 1 0 31
32.6923065186 2008 1 1 28
3.3653845787 2008 0 1 25
21.9780216217 2008 0 0 34
23.0769233704 2008 1 0 31
27.8846149445 2008 1 1 29
24.0384616852 2008 0 0 31
19.2307701111 2008 0 1 31
23.5 2008 1 1 30
17.7884616852 2008 0 1 34
10.3846149445 2008 1 0 31
8.1730766296 2008 0 0 25
20.1923084259 2008 1 0 26
16.8269233704 2008 0 0 32
28.3653850555 2008 0 1 34
20.0320510864 2008 1 1 30
4.8081731796 2008 0 0 29
28.8461532593 2008 1 0 30
38.4615402222 2008 1 0 25
5 2008 0 0 32
17.7884616852 2008 1 0 31
21.6346149445 2008 1 1 29
28.8461532593 2008 1 1 28
16.3461532593 2008 0 1 26
16.8269233704 2008 0 0 28
9.6153850555 2008 0 1 29
5.7692308426 2008 0 1 26
25.9615383148 2008 1 0 31
15.1041669846 2008 0 0 26
21.9230766296 2008 1 1 28
20.1923084259 2008 1 1 25
12.0192308426 2008 0 1 28
16.8269233704 2008 1 1 28
19.2307701111 2008 1 0 27
20.8333339691 2008 0 0 26
21.1538467407 2008 1 1 32
20.8333339691 2008 0 0 33
5.7692308426 2008 0 1 25
7.6923074722 2008 0 1 30
18.75 2008 0 0 32
6.7307691574 2008 0 0 30
9.6153850555 2008 0 1 28
13.0769233704 2008 1 1 25
27.2435894012 2008 1 1 30
18.2692298889 2008 1 1 31
21.9238452911 2008 1 0 30
27.7777786255 2008 1 0 28
28.3653850555 2008 1 1 28
23.5042743683 2008 1 1 27
30.7692298889 2008 1 0 28
8.653845787 2008 0 0 28
13.4615383148 2008 1 1 31
27.6442298889 2008 0 0 30
31.9230766296 2008 1 0 30
25 2008 1 0 34
40.8653831482 2008 1 0 29
23.1643352509 2008 1 0 25
16.25 2008 1 0 25
19.2307701111 2008 1 0 34
19.2307701111 2008 0 1 32
16.8269233704 2008 0 0 33
7.6923074722 2008 1 1 28
34.1346168518 2008 1 0 31
18.3760681152 2008 1 1 25
16.6666660309 2008 1 1 27
23.5042743683 2008 1 1 26
40.8653831482 2008 1 0 25
45.1923065186 2008 1 0 31
17.3076915741 2008 1 1 28
18.4623069763 2008 1 0 25
15 2008 0 0 32
15.346154213 2008 1 0 31
14.4230766296 2008 0 1 27
14.4230766296 2008 1 1 34
17.3076915741 2008 1 0 25
20.9790210724 2008 1 0 29
31.7307701111 2008 1 1 32
27.8125 2008 1 1 25
17.7884616852 2008 1 1 33
27.7366867065 2008 0 0 28
22.3776226044 2008 1 0 29
14.6153850555 2008 1 0 33
13.221154213 2008 1 1 26
36.9822502136 2008 1 1 27
44.2307701111 2008 1 1 33
21.6346149445 2008 1 1 27
24.0384616852 2008 0 0 26
16.6420116425 2008 1 1 29
22.1153850555 2008 1 1 26
40.3846168518 2008 1 0 30
35 2008 1 0 31
65.8653869629 2008 1 1 30
13.9423074722 2008 0 1 31
13.9423074722 2008 0 0 27
18.7509613037 2008 0 0 34
24.0384616852 2008 0 1 25
14.903845787 2008 1 1 25
19.2307701111 2008 1 1 28
27.7777786255 2008 1 1 29
36.9822502136 2008 1 1 25
20.7692298889 2008 1 0 25
19.2307701111 2008 1 1 25
20.1923084259 2008 1 1 26
13.4615383148 2008 1 0 27
16.1538467407 2008 1 0 25
32.6923065186 2008 1 0 26
31.25 2008 1 0 25
21.9230766296 2008 1 0 25
16.4835166931 2008 1 0 25
26.9230766296 2008 1 0 31
20.0854701996 2008 0 1 32
14.4230766296 2008 0 0 27
33.6538467407 2008 1 1 31
18.2692298889 2008 1 1 25
29.4871788025 2008 1 1 32
37.5 2008 1 0 30
43.2692298889 2008 1 0 32
23.0769233704 2008 1 1 34
32.6923065186 2008 1 0 31
19.2307701111 2008 0 0 31
27.8846149445 2008 1 0 28
19.2307701111 2008 1 1 31
28.8461532593 2008 1 1 25
34.6153831482 2008 1 0 34
14.4230766296 2008 1 1 31
22.7272720337 2008 1 0 29
18.7728939056 2008 1 1 32
32.6923065186 2008 1 0 27
39.0109901428 2008 1 1 27
9.8901100159 2008 0 1 31
16.2393169403 2008 1 1 26
34.1346168518 2008 1 1 26
24.0384616852 2008 1 0 27
35.8974342346 2008 1 0 30
16.8269233704 2008 0 1 32
43.7062950134 2008 1 0 34
19.2307701111 2008 1 1 27
14.903845787 2008 1 0 25
32.6923065186 2008 1 0 30
19.2307701111 2008 1 1 28
22.7272720337 2008 1 0 26
32.0512809753 2008 1 1 27
19.2307701111 2008 1 0 27
29.8076915741 2008 1 0 27
13.4615383148 2008 0 0 27
36.0576934814 2008 1 1 30
12.0192308426 2008 0 0 34
23.0769233704 2008 1 1 30
17.1428565979 2008 1 1 33
10.096154213 2008 1 0 28
28.8461532593 2008 1 0 29
19.2307701111 2008 1 1 27
30.7692298889 2008 1 0 28
22.7272720337 2008 1 0 34
21.6346149445 2008 1 1 25
16.8269233704 2008 1 1 30
13.9423074722 2008 0 1 34
23.5 2008 1 1 31
11.8343191147 2008 1 1 29
43.2692298889 2008 1 0 29
25.2136745453 2008 1 0 28
32.0512809753 2008 1 1 31
19.2307701111 2008 1 0 34
24.0384616852 2008 1 0 25
20.9790210724 2008 1 1 26
23.5478801727 2008 1 1 29
36.0586547852 2008 1 0 32
5.7692308426 2008 0 0 30
19.2307701111 2008 0 0 28
21.6346149445 2008 1 0 28
30.2884616852 2008 1 0 25
19.2307701111 2008 1 0 26
24.0384616852 2008 1 1 25
19.2307701111 2008 1 0 34
7.4175825119 2008 0 1 28
21.1538467407 2008 1 0 32
32.6923065186 2008 1 0 32
15 2008 0 1 34
20.1923084259 2008 1 0 30
2.9038462639 2008 1 1 32
38.4615402222 2008 1 0 29
59.1346168518 2008 1 0 32
28.3653850555 2008 1 1 29
57.6923065186 2008 1 1 26
18.8034191132 2008 1 0 31
5.1615386009 2008 0 1 31
17.3076915741 2008 1 1 30
19.2307701111 2008 1 0 34
16.8269233704 2008 1 0 32
29.3269233704 2008 1 0 32
14.4230766296 2008 0 0 27
5.7692308426 2008 0 0 25
21.6346149445 2008 1 1 26
14.2857141495 2008 0 1 26
24.6274032593 2008 1 1 34
34.6153831482 2008 1 0 34
25 2008 1 0 26
21.1538467407 2008 0 1 27
16.8269233704 2008 0 0 28
24.2307701111 2008 1 0 28
14.903845787 2008 0 0 25
19.2307701111 2008 1 1 33
17.7884616852 2008 1 1 34
16.3461532593 2008 0 0 33
41.5384597778 2008 1 0 34
13.4214744568 2008 0 0 25
15.8653850555 2008 0 0 25
11.8343191147 2008 0 0 33
6.25 2008 0 1 26
10.4575166702 2008 0 1 25
19.2307701111 2008 0 0 25
17.3076915741 2008 0 0 29
13.3547010422 2008 1 0 26
10.2564105988 2008 0 0 28
11.5384616852 2008 0 1 30
7.4615383148 2008 1 0 30
11.2980766296 2008 0 0 34
13.9423074722 2008 0 1 34
16.1057701111 2008 1 1 27
9.6153850555 2008 0 0 30
31.6239318848 2008 1 0 25
41.9580421448 2008 0 0 34
13.4615383148 2008 0 1 30
8.2417583466 2008 0 1 30
26.4423084259 2008 0 0 28
20.1923084259 2008 1 0 29
26.4423084259 2008 1 1 26
18.2692298889 2008 1 1 28
47.1153831482 2008 1 1 34
12.0192308426 2008 1 0 27
23.3173084259 2008 1 0 33
17.9807701111 2008 1 0 34
17.7884616852 2008 0 1 28
3.8461537361 2008 0 0 29
11.0576925278 2008 0 1 31
21.6346149445 2008 1 1 34
19.2307701111 2008 0 1 27
28.8461532593 2008 1 0 29
16.0256404877 2008 0 1 28
14.4230766296 2008 0 0 30
11.1111106873 2008 0 1 29
22.2222213745 2008 0 0 34
16.3461532593 2008 0 1 29
12.5 2008 1 1 27
8.2417583466 2008 0 1 34
14.4230766296 2008 0 1 30
14.4230766296 2008 0 0 31
11.0576925278 2008 0 0 28
